,Unnamed: 0,Person_id,Survey_date,Round,Status,Tenure,Geography,Province,Matric,Degree,Diploma,Schoolquintile,Math,Mathlit,Additional_lang,Home_lang,Science,Female,Sa_citizen,Birthyear,Birthmonth,Target
167,167,Id_rrozp4a5v1,2021-08-18,1,wage employed,0.0,Urban,Gauteng,0.0,,,3.0,,,,,,0,1,1992,9,0
168,168,Id_fz5vs1laqb,2023-02-08,4,unemployed,36.0,Urban,Limpopo,1.0,1.0,0.0,2.0,0 - 29 %,,60 - 69 %,,,1,1,1999,4,0
169,169,Id_pgszt2mipn,2022-03-15,2,wage employed,760.0,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,0
170,170,Id_uipdhqs8dx,2023-02-09,4,unemployed,1407.0,Rural,North West,0.0,0.0,0.0,3.0,,,,,,0,1,1996,11,0
171,171,Id_c3co601i2a,2023-02-22,4,studying,,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2001,1,0
172,172,Id_3vj9xb99r0,2022-07-29,3,other,,Rural,Limpopo,,,,,,,,,,0,1,1991,2,1
173,173,Id_i9vx5jlw9y,2022-08-12,3,self employed,,Urban,KwaZulu-Natal,1.0,,,4.0,,,,,,0,1,2002,8,0
174,174,Id_t2qpwulagx,2023-02-17,4,wage employed,183.0,Urban,Mpumalanga,,,,,,,,,,0,1,2002,1,0
175,175,Id_ae0l1yyib4,2023-02-09,4,unemployed,61.0,Urban,Mpumalanga,1.0,0.0,0.0,2.0,,40 - 49 %,60 - 69 %,,,1,1,1997,7,1
176,176,Id_rycimwkdwn,2023-02-15,4,wage employed,1035.0,Urban,Mpumalanga,,,,,,,,,,0,1,1992,8,0
177,177,Id_26hq76e85r,2023-02-22,4,wage employed,608.0,Urban,North West,1.0,0.0,1.0,,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,1996,1,0
178,178,Id_svn8sgvuzw,2023-02-07,4,wage employed,396.0,Suburb,Gauteng,1.0,0.0,0.0,,,30 - 39 %,60 - 69 %,,,1,1,2000,1,0
179,179,Id_82oymvonzn,2023-02-17,4,wage employed,245.0,Urban,Free State,0.0,0.0,0.0,1.0,,,,,,0,1,1997,8,0
180,180,Id_8rq8szw02t,2023-02-17,4,studying,,Urban,Gauteng,1.0,0.0,0.0,,50 - 59 %,,40 - 49 %,,40 - 49 %,0,1,1996,6,1
181,181,Id_myja3jvcca,2023-02-07,4,wage employed,1558.0,Rural,North West,,,,,,,,,,0,1,1996,1,1
182,182,Id_wsz7hqpl3x,2022-02-23,2,unemployed,789.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,1999,3,0
183,183,Id_p0r30sdll9,2022-08-10,3,other,,Rural,Limpopo,1.0,,,2.0,,,,,,0,1,1992,4,1
184,184,Id_j5zfq7gr0z,2022-08-12,3,unemployed,5.0,Urban,Limpopo,,,,,,,,,,1,1,1998,10,0
185,185,Id_4rzzn87inc,2022-02-28,2,studying,,Urban,Gauteng,1.0,,,3.0,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2000,1,1
186,186,Id_p7n07uv0hz,2022-03-03,2,studying,,Urban,KwaZulu-Natal,1.0,,,4.0,,,50 - 59 %,,,1,1,2000,1,1
187,187,Id_knhbz26pnb,2022-08-08,3,unemployed,309.0,Rural,Limpopo,1.0,,,3.0,,0 - 29 %,50 - 59 %,,,1,1,1995,7,0
188,188,Id_j8ezhsvwi5,2023-02-27,4,studying,,Urban,Mpumalanga,1.0,0.0,0.0,0.0,,50 - 59 %,,50 - 59 %,,0,1,2001,4,0
189,189,Id_0bxn8u758j,2023-03-02,4,unemployed,398.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,4.0,,40 - 49 %,,50 - 59 %,,0,1,2004,6,0
190,190,Id_zj610ngkr6,2022-03-15,2,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,,50 - 59 %,,40 - 49 %,,1,1,2000,1,1
191,191,Id_fbh562kkpm,2023-03-23,4,studying,,Suburb,Gauteng,0.0,0.0,0.0,2.0,,,,,,1,1,1993,3,0
192,192,Id_rpbiirivdk,2023-02-09,4,unemployed,1132.0,Urban,Mpumalanga,1.0,0.0,0.0,2.0,,60 - 69 %,,70 - 79 %,,1,1,1991,6,0
193,193,Id_oc6smwew25,2023-02-16,4,studying,,Urban,Limpopo,1.0,1.0,0.0,,60 - 69 %,,60 - 69 %,,60 - 69 %,0,1,1999,3,0
194,194,Id_1mrbs81dzk,2023-02-16,4,unemployed,401.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,60 - 69 %,,,0,1,1989,3,0
195,195,Id_6emybnf5rv,2022-03-16,2,unemployed,56.0,Urban,Eastern Cape,,,,,,,,,,1,1,2000,1,1
196,196,Id_7szvul8kaj,2021-08-19,1,studying,,Urban,Gauteng,1.0,0.0,0.0,5.0,,50 - 59 %,60 - 69 %,,,0,1,2000,2,0
197,197,Id_1nhwne917h,2023-03-02,4,unemployed,735.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1994,1,0
198,198,Id_hk3if1uiv3,2022-02-24,2,self employed,728.0,Suburb,Eastern Cape,1.0,,,3.0,,,40 - 49 %,,,1,1,1986,3,1
199,199,Id_r4qqs17zon,2022-07-29,3,other,,Urban,Limpopo,1.0,1.0,0.0,2.0,30 - 39 %,,70 - 79 %,,,0,1,1994,3,1
200,200,Id_cuc750rhzz,2022-02-23,2,wage employed,3014.0,Urban,Western Cape,,,,,,,,,,1,1,1981,10,1
201,201,Id_g6gc025bwv,2023-03-09,4,unemployed,1492.0,Suburb,KwaZulu-Natal,,,,,,,,,,1,1,1999,5,0
202,202,Id_xe4cv0ay10,2022-02-25,2,unemployed,366.0,Urban,Eastern Cape,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,1,1,1997,11,0
203,203,Id_ujxnjymhh1,2023-02-28,4,studying,,Rural,KwaZulu-Natal,1.0,0.0,0.0,2.0,,30 - 39 %,50 - 59 %,,,0,1,2000,6,1
204,204,Id_ngf7g904h0,2023-02-09,4,studying,,Urban,Western Cape,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,70 - 79 %,0,1,2001,5,0
205,205,Id_yxe7te7y7b,2023-02-10,4,unemployed,311.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,2000,1,0
206,206,Id_220gjd1mrw,2021-08-11,1,wage employed,0.0,Suburb,KwaZulu-Natal,1.0,,,2.0,0 - 29 %,,30 - 39 %,,,1,1,1986,11,0
207,207,Id_kz8io9wi57,2022-07-28,3,other,,Urban,Gauteng,1.0,1.0,0.0,2.0,40 - 49 %,,70 - 79 %,,60 - 69 %,0,1,1998,12,1
208,208,Id_0xara1ddhs,2022-02-25,2,unemployed,122.0,Urban,Gauteng,0.0,,,1.0,,,,,,1,1,1996,11,0
209,209,Id_9nfnszai8p,2023-02-10,4,unemployed,36.0,Urban,Western Cape,,,,,,,,,,1,1,2003,7,0
210,210,Id_5tmek4q9y0,2023-03-22,4,unemployed,95.0,Urban,Gauteng,,,,,,,,,,1,1,1997,2,0
211,211,Id_sfecspmdhg,2023-02-02,4,unemployed,2526.0,Urban,Gauteng,1.0,0.0,0.0,,60 - 69 %,,,50 - 59 %,,0,1,1997,11,1
212,212,Id_f59p1vd4gh,2022-03-14,2,unemployed,443.0,Urban,Western Cape,0.0,0.0,0.0,4.0,,,,,,1,1,2000,1,0
213,213,Id_dromsvcw03,2023-03-01,4,studying,,Urban,Gauteng,1.0,,,3.0,,60 - 69 %,70 - 79 %,,,1,1,2000,1,1
214,214,Id_qw1c0s1iu1,2022-03-03,2,unemployed,264.0,Suburb,North West,1.0,,,1.0,,50 - 59 %,70 - 79 %,,,1,1,2000,1,1
215,215,Id_wz7awaqkjw,2022-03-02,2,unemployed,1191.0,Urban,Gauteng,,,,,,,,,,0,1,1999,5,0
216,216,Id_8j9i1urxbq,2023-02-21,4,unemployed,153.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,,30 - 39 %,50 - 59 %,,,0,1,1999,6,1
217,217,Id_ir7exn8ssg,2022-08-05,3,other,,Urban,KwaZulu-Natal,1.0,,1.0,3.0,,60 - 69 %,,50 - 59 %,,1,1,1995,9,1
218,218,Id_z4cqvmk1br,2023-02-06,4,wage employed,212.0,Rural,Limpopo,1.0,,,1.0,40 - 49 %,,60 - 69 %,,40 - 49 %,0,1,2000,1,0
219,219,Id_sfnyt47ecg,2022-03-14,2,unemployed,74.0,Urban,Eastern Cape,1.0,,,2.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
220,220,Id_bsxytfrciz,2022-03-14,2,studying,,Suburb,Eastern Cape,1.0,0.0,0.0,2.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,1
221,221,Id_twgem6iufb,2023-02-17,4,studying,,Urban,Gauteng,1.0,,,3.0,,40 - 49 %,60 - 69 %,,,1,1,1999,1,0
222,222,Id_gxz49z27m6,2022-08-08,3,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,50 - 59 %,,70 - 79 %,,60 - 69 %,1,1,2000,11,0
223,223,Id_jt6tq3a240,2023-03-20,4,employment programme,1918.0,Suburb,Eastern Cape,,,,,,,,,,1,1,1989,3,0
224,224,Id_iwox28db9m,2023-03-01,4,unemployed,1160.0,Urban,Limpopo,0.0,0.0,0.0,1.0,,,,,,0,1,1998,6,0
225,225,Id_my2rn29kh2,2021-08-12,1,unemployed,411.0,Urban,Mpumalanga,1.0,,,3.0,,,,,,1,1,1995,1,1
226,226,Id_8v7uf6cvoy,2022-08-15,3,unemployed,278.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1999,10,0
227,227,Id_ih8fo4vkj8,2023-03-22,4,unemployed,2835.0,Rural,Mpumalanga,,,,,,,,,,1,1,1989,4,0
228,228,Id_ncpexr5tzf,2022-08-03,3,other,,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,1,1,2000,5,1
229,229,Id_43k7kk06xb,2023-02-15,4,unemployed,184.0,Urban,Gauteng,1.0,0.0,0.0,4.0,,40 - 49 %,40 - 49 %,,,1,1,2000,1,1
230,230,Id_0tv2q3vyv9,2023-03-23,4,unemployed,704.0,Rural,Limpopo,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,1,1,1995,3,0
231,231,Id_zzr6ni4at1,2021-08-13,1,wage employed,0.0,Rural,Eastern Cape,1.0,,,1.0,,,,,,0,1,1998,4,0
232,232,Id_6iv3f5ebo0,2023-03-06,4,wage employed,0.0,Urban,Gauteng,,,,,,,,,,1,1,1994,9,0
233,233,Id_1otte7dp8m,2023-02-22,4,unemployed,128.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,40 - 49 %,,30 - 39 %,0,1,1994,8,0
234,234,Id_a3h79x94nm,2022-07-28,3,other,,Urban,Gauteng,,,,,,,,,,0,1,2000,9,1
235,235,Id_we503ngxym,2023-02-16,4,unemployed,2958.0,Urban,KwaZulu-Natal,0.0,0.0,0.0,,,,,,,1,1,1992,3,0
236,236,Id_z0j58g2kh7,2023-03-01,4,studying,,Urban,North West,1.0,0.0,0.0,3.0,,30 - 39 %,,50 - 59 %,,0,1,1999,5,0
237,237,Id_z6ornyh6f0,2023-02-22,4,unemployed,36.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,60 - 69 %,60 - 69 %,,,0,1,2003,3,0
238,238,Id_x2t70fni4k,2023-03-02,4,unemployed,1160.0,Rural,Limpopo,,,,,,,,,,1,1,2000,1,0
239,239,Id_l6jot89a7d,2023-02-07,4,unemployed,36.0,Urban,North West,1.0,0.0,0.0,1.0,,30 - 39 %,50 - 59 %,,,1,1,1995,9,0
240,240,Id_e4yxnehm6r,2022-03-07,2,studying,,Urban,Western Cape,,,,,,,,,,0,1,2000,1,1
241,241,Id_b5kymkf4b1,2023-02-09,4,wage employed,184.0,Urban,Free State,1.0,0.0,0.0,,,50 - 59 %,,40 - 49 %,,1,1,2000,1,0
242,242,Id_whuzwnfkax,2023-02-15,4,unemployed,401.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,,,50 - 59 %,,60 - 69 %,,0,1,2000,3,0
243,243,Id_uxmgrf6ogt,2022-08-11,3,other,,Urban,Mpumalanga,1.0,0.0,0.0,5.0,,60 - 69 %,,40 - 49 %,,0,1,2000,1,1
244,244,Id_2iq151zfp7,2022-08-01,3,other,,Urban,Mpumalanga,1.0,0.0,0.0,5.0,,60 - 69 %,,40 - 49 %,,0,1,1993,2,1
245,245,Id_9oxnimwsp5,2022-03-09,2,unemployed,438.0,Urban,KwaZulu-Natal,1.0,,,,30 - 39 %,,60 - 69 %,,30 - 39 %,1,1,1994,11,0
246,246,Id_s3vtishiuh,2022-02-25,2,unemployed,426.0,Rural,KwaZulu-Natal,0.0,,,,,,,,,1,1,2001,4,0
247,247,Id_ve945xd77g,2023-03-14,4,unemployed,370.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1996,1,0
248,248,Id_6ey8kx2waw,2022-08-04,3,other,,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,0,1,1994,4,1
249,249,Id_eeq5a9qh5d,2023-03-17,4,unemployed,2256.0,Urban,Western Cape,0.0,0.0,0.0,3.0,,,,,,1,1,2000,9,0
250,250,Id_4r78z0cx9n,2022-02-24,2,unemployed,790.0,Urban,Eastern Cape,0.0,0.0,0.0,2.0,,,,,,1,1,2001,5,0
251,251,Id_kvqzvdayqh,2022-08-10,3,unemployed,583.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,50 - 59 %,60 - 69 %,,30 - 39 %,1,1,2000,2,0
252,252,Id_uiwnk728nw,2023-02-17,4,unemployed,36.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2002,9,0
253,253,Id_tv31mv6e04,2022-07-28,3,studying,,Urban,Gauteng,,,,,,,,,,1,1,2002,9,0
254,254,Id_kgfzl5y3tr,2023-03-01,4,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,1997,8,0
255,255,Id_5s7q65xn74,2022-08-02,3,studying,,Urban,Western Cape,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,,1,1,2002,12,0
256,256,Id_smd7yxrw6s,2022-03-11,2,unemployed,843.0,Urban,Eastern Cape,,,,,,,,,,1,1,2000,1,0
257,257,Id_arx8aum9h6,2023-03-16,4,unemployed,370.0,Urban,Gauteng,,,,,,,,,,1,1,1997,4,0
258,258,Id_a39qzdax43,2023-02-15,4,wage employed,153.0,Urban,Gauteng,1.0,0.0,0.0,,,70 - 79 %,50 - 59 %,,,1,1,2002,10,0
259,259,Id_ltl0td5nzn,2023-02-15,4,self employed,,Urban,Western Cape,1.0,0.0,0.0,5.0,,40 - 49 %,,50 - 59 %,,1,1,2002,5,1
260,260,Id_wi4y9t27er,2023-02-28,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,3.0,60 - 69 %,,50 - 59 %,,50 - 59 %,1,1,2000,1,0
261,261,Id_vvbmwoe9qw,2021-08-13,1,wage employed,0.0,Urban,Gauteng,1.0,0.0,0.0,1.0,,40 - 49 %,40 - 49 %,,,0,1,1996,12,0
262,262,Id_u1gfui994y,2022-03-04,2,unemployed,463.0,Urban,Northern Cape,1.0,0.0,0.0,4.0,,50 - 59 %,,40 - 49 %,,1,1,2000,1,0
263,263,Id_160syny1ss,2022-07-28,3,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,,0 - 29 %,40 - 49 %,,,1,1,2000,11,0
264,264,Id_q3bh2e0lpu,2023-02-07,4,studying,,Rural,North West,,,,,,,,,,0,1,2004,7,0
265,265,Id_lrq1x3ok8n,2022-08-10,3,unemployed,217.0,Urban,Free State,1.0,,,3.0,,40 - 49 %,40 - 49 %,,,0,1,2000,2,0
266,266,Id_lg9jqtcubd,2022-03-01,2,unemployed,217.0,Urban,Western Cape,0.0,0.0,0.0,4.0,,,,,,0,1,1995,10,0
267,267,Id_30vx8lcteb,2022-03-02,2,unemployed,95.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1997,9,0
268,268,Id_14c0ntm3ad,2023-03-16,4,unemployed,1890.0,Rural,North West,1.0,,,3.0,,40 - 49 %,40 - 49 %,,,1,1,1997,12,0
269,269,Id_jvfmww370t,2023-02-16,4,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,0 - 29 %,,50 - 59 %,,30 - 39 %,1,1,2002,3,0
270,270,Id_tka3wo61ln,2022-03-01,2,studying,,Urban,Eastern Cape,,,,,,,,,,0,1,2002,6,0
271,271,Id_xohmmeb3ic,2022-02-28,2,unemployed,406.0,Rural,Limpopo,1.0,,,,30 - 39 %,,,50 - 59 %,30 - 39 %,0,1,1998,12,1
272,272,Id_2vdbbp0alr,2022-03-14,2,unemployed,1160.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,3.0,0 - 29 %,,70 - 79 %,,30 - 39 %,1,1,2000,1,0
273,273,Id_8pd0k90v9c,2021-08-17,1,studying,,Rural,Mpumalanga,1.0,,,3.0,30 - 39 %,,60 - 69 %,,40 - 49 %,1,1,2000,12,0
274,274,Id_sspiwd2t2a,2023-03-20,4,studying,,Urban,Gauteng,,,,,,,,,,1,1,2001,3,0
275,275,Id_eh0uu4e4t2,2023-02-16,4,studying,,Rural,Mpumalanga,,,,,,,,,,0,1,1999,8,0
276,276,Id_y1uab1kf4a,2023-02-08,4,unemployed,615.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,1997,8,0
277,277,Id_mpyew2u6ml,2022-03-16,2,unemployed,1141.0,Urban,Gauteng,1.0,0.0,0.0,2.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,1
278,278,Id_tpxc7llb88,2022-03-17,2,unemployed,915.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,30 - 39 %,,40 - 49 %,,,0,1,2000,1,1
279,279,Id_pzhowjg5ja,2022-03-14,2,unemployed,795.0,Urban,KwaZulu-Natal,1.0,0.0,1.0,3.0,,0 - 29 %,40 - 49 %,,,1,1,2000,1,0
280,280,Id_2h1iree58f,2023-03-16,4,studying,,Suburb,KwaZulu-Natal,1.0,0.0,0.0,2.0,0 - 29 %,,40 - 49 %,,,1,1,1993,12,0
281,281,Id_mwc0l6jm1t,2022-03-02,2,unemployed,1070.0,Rural,Gauteng,0.0,,,,,,,,,1,1,2000,1,1
282,282,Id_cblj62zqdo,2023-03-22,4,wage employed,31.0,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1994,4,0
283,283,Id_4id8npfrq3,2023-02-02,4,wage employed,28.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,1.0,,40 - 49 %,50 - 59 %,,,1,1,2000,1,0
284,284,Id_m2javo6ptr,2023-03-22,4,wage employed,28.0,Urban,Northern Cape,0.0,0.0,0.0,,,,,,,1,1,2003,9,0
285,285,Id_kdw2pisb05,2023-02-14,4,studying,,Rural,North West,1.0,0.0,0.0,1.0,,30 - 39 %,50 - 59 %,,,0,1,2000,1,0
286,286,Id_7ndzh15njk,2022-02-21,2,self employed,2384.0,Suburb,Limpopo,1.0,1.0,0.0,,70 - 79 %,,60 - 69 %,,50 - 59 %,0,1,1991,6,1
287,287,Id_14mkfy5o72,2023-02-10,4,wage employed,273.0,Rural,KwaZulu-Natal,,,,,,,,,,0,1,1998,5,0
288,288,Id_xtof488vnn,2022-07-29,3,studying,,Urban,Gauteng,1.0,0.0,0.0,4.0,0 - 29 %,,60 - 69 %,,0 - 29 %,1,1,1998,9,0
289,289,Id_ttnyvp9wzv,2022-02-24,2,wage employed,182.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,2.0,,50 - 59 %,50 - 59 %,,,1,1,1995,1,0
290,290,Id_9h6pbmwh8d,2023-03-02,4,wage employed,1065.0,Urban,Western Cape,1.0,0.0,1.0,1.0,60 - 69 %,,50 - 59 %,,,0,1,1994,1,0
291,291,Id_t69cix9wx0,2022-08-03,3,unemployed,401.0,Rural,Eastern Cape,1.0,0.0,0.0,2.0,0 - 29 %,,60 - 69 %,,,1,1,1999,6,0
292,292,Id_zbyrm85io8,2022-03-09,2,unemployed,838.0,Urban,Gauteng,0.0,0.0,0.0,3.0,,,,,,1,1,2001,1,0
293,293,Id_x2um0g2cj7,2023-02-21,4,wage employed,92.0,Urban,Western Cape,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
294,294,Id_au0a7x652f,2021-08-19,1,studying,,Urban,Western Cape,1.0,,,5.0,,,,,,1,1,1995,12,1
295,295,Id_tixy70zmct,2023-02-28,4,unemployed,1012.0,Urban,Gauteng,,,,,,,,,,0,1,1999,1,0
296,296,Id_djle6xncgh,2023-02-14,4,unemployed,1163.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,1.0,,0 - 29 %,,40 - 49 %,,0,1,1995,6,0
297,297,Id_fq8w4oxikd,2022-03-01,2,wage employed,266.0,Rural,Mpumalanga,1.0,,1.0,3.0,,40 - 49 %,40 - 49 %,,,0,1,1994,6,1
298,298,Id_g8rkeac19m,2023-02-07,4,self employed,,Urban,Limpopo,0.0,0.0,0.0,,,,,,,0,1,1988,10,0
299,299,Id_g2ekobgapb,2022-03-16,2,unemployed,445.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,50 - 59 %,60 - 69 %,,,1,1,2000,1,0
300,300,Id_4a9kbmx97z,2022-03-03,2,unemployed,461.0,Urban,Gauteng,1.0,0.0,0.0,4.0,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,0
301,301,Id_lyxj8klb3a,2021-08-16,1,wage employed,0.0,Urban,Free State,1.0,,,3.0,40 - 49 %,,50 - 59 %,,40 - 49 %,1,1,2000,12,0
302,302,Id_tbl1sn4d82,2022-08-04,3,self employed,1678.0,Urban,Gauteng,,,,,,,,,,0,1,1989,9,1
303,303,Id_nmtp6c926x,2023-03-15,4,studying,,Suburb,Gauteng,1.0,0.0,0.0,,30 - 39 %,,50 - 59 %,,,1,1,2002,11,0
304,304,Id_l3mo502xdf,2023-03-13,4,unemployed,1525.0,Rural,Limpopo,,,,,,,,,,1,1,1989,6,0
305,305,Id_3e8v70v8wd,2022-03-14,2,unemployed,464.0,Rural,Limpopo,1.0,,,2.0,,30 - 39 %,40 - 49 %,,,1,1,2000,1,0
306,306,Id_3rqxo5g3oe,2022-07-28,3,wage employed,,Urban,Gauteng,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,0,1,2004,5,0
307,307,Id_qq8w8tgegq,2023-02-14,4,studying,,Urban,North West,,,,,,,,,,1,1,1996,3,0
308,308,Id_pgid0t89gq,2023-03-09,4,unemployed,396.0,Urban,KwaZulu-Natal,1.0,0.0,1.0,5.0,30 - 39 %,,40 - 49 %,,,1,1,1998,3,1
309,309,Id_n0wofsfsqx,2023-03-20,4,unemployed,248.0,Rural,Free State,1.0,0.0,0.0,2.0,30 - 39 %,,50 - 59 %,,30 - 39 %,1,1,2001,12,0
310,310,Id_f2gppbpnb0,2023-02-07,4,unemployed,67.0,Urban,Gauteng,1.0,0.0,0.0,3.0,,40 - 49 %,50 - 59 %,,,1,1,2003,3,0
311,311,Id_uexi6wc226,2022-08-11,3,wage employed,,Urban,Gauteng,1.0,0.0,0.0,,,50 - 59 %,,70 - 79 %,,1,1,1991,8,0
312,312,Id_nouhlzvag7,2023-02-01,4,unemployed,401.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,40 - 49 %,,,0,1,2003,7,0
313,313,Id_vhyd3pv5qf,2021-08-11,1,unemployed,431.0,Rural,Mpumalanga,1.0,,,2.0,,0 - 29 %,50 - 59 %,,,1,1,1997,9,1
314,314,Id_e4dxe4msl2,2022-07-28,3,unemployed,917.0,Urban,Gauteng,,,,,,,,,,0,1,1997,6,0
315,315,Id_djdfm2kkl6,2022-08-05,3,unemployed,127.0,Urban,KwaZulu-Natal,1.0,0.0,0.0,1.0,40 - 49 %,,40 - 49 %,,50 - 59 %,0,1,1998,5,0
316,316,Id_oewx4j05g3,2022-03-01,2,unemployed,95.0,Urban,KwaZulu-Natal,,,,,,,,,,0,1,2000,1,0
317,317,Id_q4t6zean5i,2022-03-10,2,unemployed,14.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,50 - 59 %,1,1,1998,6,0
318,318,Id_gngafuiobr,2023-02-13,4,wage employed,153.0,Urban,Gauteng,,,,,,,,,,0,1,1994,8,1
319,319,Id_5gmy7vsnmn,2022-08-03,3,unemployed,797.0,Suburb,KwaZulu-Natal,1.0,0.0,0.0,2.0,,,50 - 59 %,,,0,1,1990,1,0
320,320,Id_8vzr2mel9t,2021-08-12,1,wage employed,0.0,Urban,Gauteng,1.0,,,4.0,,50 - 59 %,50 - 59 %,,,1,1,1999,8,0
321,321,Id_tok8zp1412,2023-02-13,4,other,,Rural,KwaZulu-Natal,,,,,,,,,,1,1,1999,3,0
322,322,Id_af1ruf2o0y,2022-03-07,2,self employed,61.0,Urban,Gauteng,1.0,0.0,0.0,3.0,30 - 39 %,,50 - 59 %,,0 - 29 %,0,1,2000,1,1
323,323,Id_063eze56tf,2022-08-02,3,unemployed,186.0,Urban,Western Cape,1.0,0.0,0.0,3.0,,30 - 39 %,40 - 49 %,,,1,1,1998,5,0
324,324,Id_miygh43te0,2022-07-29,3,other,,Rural,Limpopo,1.0,0.0,0.0,,,30 - 39 %,40 - 49 %,,,1,1,1995,5,1
325,325,Id_0g8pcm986l,2022-03-14,2,studying,,Urban,Gauteng,1.0,,,,0 - 29 %,,60 - 69 %,,30 - 39 %,1,1,2000,1,1
326,326,Id_hmfy49mrew,2023-02-23,4,unemployed,36.0,Urban,North West,1.0,0.0,0.0,4.0,,50 - 59 %,50 - 59 %,,,0,1,2002,3,0
327,327,Id_txsygd93rh,2022-03-03,2,unemployed,1160.0,Urban,Gauteng,1.0,0.0,0.0,5.0,30 - 39 %,,,50 - 59 %,,1,1,2000,1,0
328,328,Id_mz9vzlducs,2023-02-20,4,wage employed,546.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,,,30 - 39 %,50 - 59 %,,,0,1,2000,4,0
329,329,Id_m7c6331td0,2023-02-27,4,unemployed,2191.0,Rural,Limpopo,1.0,0.0,0.0,,,0 - 29 %,50 - 59 %,,,0,1,1996,5,0
330,330,Id_qkd3rst7ay,2022-08-04,3,unemployed,158.0,Urban,Gauteng,1.0,0.0,0.0,,,40 - 49 %,50 - 59 %,,,0,1,1991,8,0
331,331,Id_vcxpix4f45,2022-03-17,2,unemployed,461.0,Rural,KwaZulu-Natal,1.0,0.0,0.0,3.0,30 - 39 %,,60 - 69 %,,30 - 39 %,0,1,2000,1,0
332,332,Id_2viuthphek,2023-03-14,4,unemployed,1461.0,Urban,Limpopo,1.0,0.0,0.0,,,40 - 49 %,70 - 79 %,,,1,1,2000,7,0
333,333,Id_pdif75h4je,2023-03-06,4,studying,,Urban,Eastern Cape,1.0,0.0,0.0,,,30 - 39 %,,40 - 49 %,,1,1,2001,1,0
334,334,Id_m23e3bypa8,2023-03-01,4,studying,,Rural,North West,1.0,,,3.0,40 - 49 %,,50 - 59 %,,30 - 39 %,0,1,2000,1,1
335,335,Id_5o7dxwthuv,2022-03-11,2,unemployed,805.0,Suburb,Gauteng,1.0,,,4.0,,30 - 39 %,50 - 59 %,,,1,1,2000,1,0
336,336,Id_ykfze9tax9,2022-03-10,2,wage employed,183.0,Urban,KwaZulu-Natal,,,,,,,,,,1,1,1996,11,1
337,337,Id_7e1bb0oarw,2021-08-11,1,wage employed,0.0,Urban,Northern Cape,1.0,0.0,0.0,4.0,,60 - 69 %,,80 - 100 %,,1,1,1995,6,0
